Zip_Code,Population,White,Black,Native_American,Asian,Hawaiian_Pacific_Islander,Other,Latino,Mixed_Race
2635,3301,3218,0,0,0,0,0,83,0
2637,141,141,0,0,0,0,0,0,0
2638,3011,2977,0,0,34,0,0,0,0
2639,2949,2482,247,0,0,0,11,128,162
2641,191,191,0,0,0,0,0,0,0
2642,4908,4514,110,0,125,0,43,71,90
2643,0,0,0,0,0,0,0,0,0
2644,4393,4116,0,0,0,0,7,247,46
2645,9516,8691,226,0,180,15,126,155,246
2646,1806,1766,0,0,0,0,0,29,22
2647,121,121,0,0,0,0,0,0,0
2648,6589,6155,126,0,0,0,25,184,198
2649,14054,12072,353,666,145,0,123,282,826
2650,906,750,23,0,0,0,0,133,0
2651,0,0,0,0,0,0,0,0,0
2652,942,942,0,0,0,0,0,0,0
2653,5905,5564,198,0,27,0,0,116,0
2655,3257,3012,64,0,0,0,15,128,76
2657,2952,2586,50,0,48,0,0,163,210
2659,1030,1013,0,0,17,0,0,0,0
2660,6657,5939,259,0,171,0,37,180,142
2663,96,96,0,0,0,0,0,0,0
2664,9226,8718,39,0,90,0,57,163,318
2666,638,594,20,10,0,0,0,9,10
2667,3075,2782,70,0,107,0,0,10,212
2668,2807,2718,62,0,0,0,0,0,54
2669,158,111,47,0,0,0,0,0,0
2670,1158,1039,13,0,8,0,0,69,58
2671,889,845,12,0,0,0,7,25,0
2672,368,326,0,0,0,0,42,0,0
2673,8397,7441,377,0,193,0,27,210,298
2675,6314,5875,38,0,198,0,0,92,222
2702,4472,4252,9,0,29,0,0,83,198
2703,44326,37054,1432,41,2110,0,32,3008,1298
2713,25,25,0,0,0,0,0,0,0
2715,3703,3509,99,0,0,0,0,29,132
2717,4703,4380,19,0,33,0,29,82,320
2718,6295,5597,166,0,103,0,39,290,200
2719,16027,14286,73,0,768,0,394,303,406
2720,31126,25113,1558,24,611,128,151,2384,2314
2721,25985,20459,1356,0,587,0,219,2400,1928
2723,14236,9958,1233,1,200,0,422,1710,1424
2724,17391,13553,256,0,336,0,41,2297,1816
2725,2453,2333,46,0,0,0,26,48,0
2726,15804,15464,10,0,58,0,91,62,238
2738,5065,4524,87,0,25,0,255,51,246
2739,6245,6007,1,15,6,0,43,105,136
2740,43686,25364,3159,52,1004,17,4392,7831,3734
2743,10443,9537,2,0,141,0,315,232,432
2744,11184,6784,583,0,38,0,515,2887,754
2745,24294,20467,433,0,278,0,606,2184,652
2746,15637,7382,992,10,179,0,792,6113,338
2747,23568,20313,830,8,708,0,82,858,1538
2748,11316,10499,46,0,364,0,48,126,466
2760,27100,23622,337,6,1149,0,17,1464,1010
2762,9000,8576,61,0,178,0,0,19,332
2763,1933,1719,115,0,30,0,9,29,62
2764,3872,3644,98,0,0,0,18,50,124
2766,19515,17813,570,30,387,0,32,445,476
2767,14018,12037,663,0,492,0,14,301,1022
2769,11990,11128,78,0,170,13,26,295,560
2770,5199,4931,43,0,105,0,9,79,64
2771,14957,14255,16,0,88,77,43,319,318
2777,16204,15850,42,0,84,0,5,86,274
2779,6630,6540,2,0,1,0,0,23,128
2780,50358,40560,3717,0,494,0,950,3392,2490
2790,15832,15380,44,3,61,0,0,74,540
2791,279,279,0,0,0,0,0,0,0
2802,903,818,0,0,0,0,0,85,0
2804,2076,2076,0,0,0,0,0,0,0
2806,16218,14769,82,0,592,0,15,433,654
2807,830,771,10,0,20,0,0,17,24
2808,2540,2217,172,46,0,0,0,105,0
2809,22318,20550,514,16,363,10,2,711,304
2812,1348,1165,119,0,26,0,0,15,46
2813,7762,7167,12,139,115,0,0,159,340
2814,7616,7167,30,0,44,0,15,240,240
2815,195,172,0,0,0,0,0,0,46
2816,32664,30826,398,0,247,17,77,600,998
2817,6084,5266,107,14,336,0,0,269,184
2818,18348,16552,201,81,559,0,19,535,802
2822,6424,5854,61,42,130,91,77,95,148
2825,5391,5155,5,0,22,0,0,42,334
2826,773,773,0,0,0,0,0,0,0
2827,2047,1961,12,0,43,0,0,10,42
2828,7683,7191,150,0,86,0,10,138,216
2830,5649,5491,27,0,15,0,0,72,88
2831,3260,3170,0,0,0,0,0,64,52
2832,4708,4513,38,0,57,0,11,38,102
2833,900,831,0,0,25,0,0,44,0
2835,5505,5013,11,22,365,0,0,31,126
2836,135,135,0,0,0,0,0,0,0
2837,3521,3359,30,0,22,0,0,46,128
2838,3904,3792,68,0,0,0,0,8,72
2839,1782,1626,88,0,26,0,0,42,0
2840,23267,17794,1078,205,378,0,93,2670,2098
2841,1499,1172,127,0,56,0,0,96,96
2842,16079,12855,991,63,456,49,51,1001,1226
2852,22129,20247,110,204,555,0,1,549,926
2857,9044,8768,41,17,40,0,0,101,154
2858,733,557,0,0,0,0,0,0,352
2859,7426,7006,30,0,124,0,41,105,240
2860,46958,17289,9843,155,690,0,2715,14077,4378
2861,25163,18132,1761,13,541,83,644,3298,1382
2863,19395,3966,2236,46,86,88,207,12406,720
2864,34452,30661,186,17,826,0,11,2364,774
2865,16784,14760,173,0,733,0,119,642,714
2871,17165,15763,180,0,317,0,12,595,596
2872,298,298,0,0,0,0,0,0,0
2873,215,215,0,0,0,0,0,0,0
2874,6245,5976,71,0,12,0,0,159,54
2875,611,595,0,0,0,0,0,0,32
2876,180,167,0,0,0,0,0,0,26
2878,15870,15295,179,0,76,0,3,184,266
2879,20736,18595,383,370,169,0,39,874,612
2881,7842,6423,301,0,320,0,0,639,318
2882,13654,12748,89,20,309,0,0,362,252
2885,10492,10127,21,0,25,0,0,192,254
2886,28695,25248,222,0,894,0,102,1644,1170
2888,19328,16657,260,9,678,0,25,1307,784
2889,27461,24607,291,13,556,0,63,1248,1366
2891,21031,19206,159,151,615,0,132,518,500
2892,4977,4589,95,75,1,0,0,134,166
2893,29260,25582,700,22,765,0,125,1552,1028
2894,586,556,0,0,30,0,0,0,0
2895,41508,26989,2677,187,3008,0,260,7198,2378
2896,12121,11377,80,6,81,0,0,521,112
2898,1441,1327,1,0,52,0,0,61,0
2903,10890,5922,755,197,1460,0,42,2153,722
2904,30702,16835,4272,16,889,161,145,7399,1970
2905,25497,9601,3184,77,840,7,143,10938,1414
2906,28745,20170,1622,41,3540,27,373,1958,2028
2907,29006,3377,5076,806,1813,65,221,17316,664
2908,37309,14356,5995,464,1239,5,94,13959,2394
2909,41524,8921,4533,202,2101,15,78,25026,1296
2910,21607,14750,1177,9,1798,0,44,3412,834
2911,15812,12188,824,51,524,0,179,1876,340
2912,1362,904,67,0,189,9,17,122,108
2914,21533,14994,2208,8,681,44,446,1680,2944
2915,16778,14560,542,37,782,0,68,294,990
2916,8991,7915,247,0,50,0,108,544,254
2917,13956,12470,210,4,512,3,18,429,620
2919,29159,25632,187,19,696,0,8,2290,654
2920,37153,25806,2066,40,1763,8,282,5895,2586
2921,12885,11060,475,0,664,13,66,323,568
3031,11412,10634,87,0,261,0,40,125,530
3032,5293,5140,0,0,62,0,0,91,0
3033,5190,5002,0,0,18,0,0,78,184
3034,3974,3660,30,0,93,0,0,107,168
3036,4935,4573,10,0,53,0,20,201,156
3037,4380,4296,11,0,24,0,10,13,52
3038,33617,31675,293,5,482,0,0,845,634
3042,6835,6523,27,0,9,0,0,60,432
3043,1593,1537,10,0,0,0,0,15,62
3044,4498,4326,0,0,81,0,0,49,84
3045,13955,13452,89,5,60,0,19,200,260
3046,2788,2637,15,7,22,0,0,83,48
3047,1748,1647,4,6,21,0,0,23,94
3048,3357,3223,0,0,16,0,0,41,154
3049,7779,7309,20,0,242,0,27,10,342
3051,24856,23006,215,0,636,15,48,700,472
3052,8426,8248,0,47,52,0,0,28,102
3053,24854,23314,127,10,351,0,11,738,606
3054,25566,23872,217,24,553,21,104,471,608
3055,15117,13430,248,0,456,0,328,502,306
3057,2554,2490,0,7,8,0,0,4,90
3060,29861,20009,891,106,1446,24,44,6240,2202
3062,27343,20827,872,10,3596,0,52,1447,1078
3063,16326,12883,440,3,1316,0,54,1294,672
3064,14112,10902,320,11,423,8,0,2022,852
3070,5464,5341,0,0,8,0,0,59,112
3071,5236,5053,0,0,0,0,0,104,158
3076,13323,12354,61,19,212,0,49,353,550
3077,10415,9689,159,0,73,0,61,271,324
3079,29039,25862,94,23,816,0,0,1848,792
3082,1734,1666,18,0,12,0,3,24,22
3084,1408,1346,0,0,9,0,0,30,46
3086,3760,3595,22,0,36,0,0,51,112
3087,14344,13041,115,0,503,0,0,437,496
3101,2542,2127,45,12,67,0,0,274,34
3102,31841,25832,1365,43,1505,0,28,2675,786
3103,37087,27346,1403,51,2010,0,16,5269,1984
3104,32223,26642,1373,33,1488,16,41,2057,1146
3106,13987,13021,114,3,110,0,0,445,588
3109,10852,9637,487,0,221,0,51,261,390
3110,22019,20129,319,0,547,0,0,699,650
3215,191,187,0,0,3,0,0,1,0
3216,2517,2403,43,0,40,0,0,27,8
3217,2242,2133,18,0,0,0,0,47,88
3218,821,821,0,0,0,0,0,0,0
3220,7354,7145,0,0,0,0,0,140,138
3221,2284,2174,9,19,14,0,0,35,66
3222,5822,5604,78,0,38,0,3,61,76
3223,3365,3156,0,0,33,0,0,0,352
3224,2248,2161,21,0,22,0,5,38,2
3225,3709,3554,0,0,69,0,0,28,116
3226,1000,964,32,0,0,0,0,4,0
3227,1025,1007,0,0,0,0,0,10,16
3229,5614,5441,39,0,0,0,0,0,268
3230,1369,1344,14,2,5,0,0,0,8
3231,266,266,0,0,0,0,0,0,0
3233,93,84,0,0,9,0,0,0,0
3234,4652,4484,0,0,21,0,8,0,278
3235,8607,8189,32,0,13,0,41,267,130
3237,2082,1910,21,0,8,0,0,67,152
3238,127,114,0,0,0,0,0,10,6
3240,1177,1138,0,0,12,0,0,19,16
3241,804,755,0,0,0,0,0,34,30
3242,4893,4653,102,0,14,0,20,89,30
3243,946,940,0,0,0,0,6,0,0
3244,8039,7759,3,0,23,0,0,13,482
3245,2147,2061,50,12,0,0,0,0,48
3246,16237,15394,82,10,115,0,36,350,500
3249,7111,6834,0,46,157,0,0,65,18
3251,1283,1212,0,0,58,0,0,13,0
3253,6273,5981,28,0,29,0,0,133,204
3254,4101,3941,0,0,52,8,7,31,124
3255,1899,1837,0,0,16,0,0,13,66
3256,2303,1998,49,7,66,0,0,22,322
3257,4711,4300,81,0,101,0,0,177,104
3258,2623,2528,11,3,14,0,0,40,54
3259,298,266,32,0,0,0,0,0,0
3260,714,681,10,0,13,0,0,0,20
3261,4312,4065,0,0,33,0,0,150,128
3262,926,858,0,8,12,4,0,26,36
3263,4058,3859,0,0,64,0,0,121,28
3264,7152,6465,108,0,157,12,0,196,428
3266,2319,2228,3,0,11,2,0,41,68
3268,1130,1091,0,0,6,0,0,3,60
3269,2973,2804,16,0,31,16,0,47,118
3273,354,345,5,0,0,0,0,4,0
3275,11452,10687,62,2,166,0,12,286,474
3276,8291,7699,117,22,142,0,0,108,406
3278,2882,2763,27,7,0,0,6,59,40
3279,704,679,0,0,0,0,0,18,14
3280,1265,1129,29,0,0,0,2,28,154
3281,8921,8575,0,0,0,0,70,161,230
3282,822,809,1,4,6,0,0,0,4
3284,767,762,0,0,0,0,0,2,6
3285,2024,1880,7,0,24,0,0,63,100
3287,1389,1340,13,0,19,0,0,2,30
3290,4911,4860,0,0,0,0,0,37,28
3291,21,21,0,0,0,0,0,0,0
3293,290,290,0,0,0,0,0,0,0
3301,32402,28402,742,71,1593,0,7,828,1518
3303,16144,15155,298,9,131,0,0,212,678
3304,7718,7345,16,0,111,0,0,148,196
3307,5403,5295,0,0,0,0,0,0,216
3431,25537,23391,317,34,413,0,44,669,1338
3440,2673,2582,16,17,0,0,0,7,102
3441,195,134,0,0,0,0,0,44,34
3442,1411,1280,24,16,3,0,0,55,66
3443,730,730,0,0,0,0,0,0,0
3444,1479,1429,0,0,7,0,0,37,12
3445,733,725,0,0,2,0,0,6,0
3446,5892,5529,0,22,161,0,0,92,176
3447,2307,2259,0,3,8,0,0,0,74
3448,714,675,8,0,3,0,7,8,26
3449,1861,1809,6,0,15,0,5,11,30
3450,913,867,2,3,4,0,0,19,36
3451,3978,3866,30,0,0,0,0,69,26
3452,5314,5146,0,8,104,0,0,38,36
3455,2149,2047,1,4,36,0,0,34,54
3456,708,680,0,0,6,0,0,20,4
3457,675,609,0,0,3,0,5,44,28
3458,6790,6620,0,0,37,0,0,126,14
3461,6005,5591,67,0,120,0,0,111,232
3462,1498,1461,0,0,0,0,0,37,0
3464,1093,1053,21,0,4,0,0,9,12
3465,2182,1997,38,10,42,5,0,14,152
3466,1361,1333,0,0,0,20,0,0,16
3467,1779,1749,5,0,15,0,0,3,14
3470,5203,5106,17,19,30,0,0,22,18
3561,5916,5713,26,40,40,0,0,81,32
3570,10273,9114,577,32,22,30,11,399,176
3574,2545,2434,0,75,0,3,0,18,30
3575,90,73,17,0,0,0,0,0,0
3576,3003,2936,6,3,23,0,0,12,46
3579,355,352,0,0,0,0,0,1,4
3580,1398,1337,0,9,8,0,0,44,0
3581,3041,2849,2,40,58,0,0,69,46
3582,2503,2354,19,26,31,0,0,10,126
3583,1001,972,0,0,17,0,0,4,16
3584,3726,3652,32,0,0,0,0,10,64
3585,2683,2617,0,4,7,0,8,18,58
3586,611,587,0,2,7,0,0,9,12
3588,1578,1536,3,0,5,0,0,16,36
3590,870,854,2,5,0,0,0,3,12
3592,1122,1083,0,0,0,0,0,0,78
3593,416,409,0,0,4,0,0,3,0
3595,656,645,8,0,0,0,0,2,2
3597,366,336,7,0,0,7,0,7,18
3598,3195,2969,66,31,22,0,0,13,188
3601,442,420,0,0,18,0,0,4,0
3602,2749,2590,28,0,8,0,0,33,180
3603,5301,5110,0,9,0,0,0,113,138
3604,388,388,0,0,0,0,0,0,0
3605,864,836,0,0,20,0,0,0,16
3607,468,460,0,0,0,0,0,8,0
3608,2623,2569,0,17,12,0,0,9,32
3609,798,790,0,5,0,0,0,0,6
3740,689,676,0,3,10,0,0,0,0
3741,3968,3770,5,0,0,1,0,44,296
3743,13739,13127,72,0,51,18,0,329,284
3745,1496,1426,12,8,38,0,0,5,14
3746,281,263,0,0,13,0,0,0,10
3748,4718,4698,3,0,0,0,0,17,0
3750,770,674,0,0,85,0,0,11,0
3751,504,499,0,0,0,0,0,5,0
3752,732,679,0,3,0,0,0,30,40
3753,2952,2918,0,11,0,0,0,13,20
3754,158,115,0,0,43,0,0,0,0
3755,10891,8617,252,21,1277,9,18,342,710
3765,564,562,0,0,0,0,0,0,4
3766,9275,7984,108,11,664,15,0,379,228
3768,1696,1526,6,10,41,0,0,93,40
3770,500,439,6,0,0,0,0,9,92
3771,939,920,0,0,4,0,0,9,12
3773,7611,7182,2,114,13,0,0,49,502
3774,2061,1970,7,0,0,0,0,15,138
3777,1581,1311,42,4,159,0,0,58,14
3779,866,835,0,3,18,0,0,10,0
3780,603,564,0,0,28,0,0,3,16
3781,1939,1887,0,0,38,0,0,3,22
3782,3038,2947,35,0,24,0,0,6,52
3784,4100,3187,179,159,296,0,0,217,124
3785,2125,2002,8,5,0,0,0,87,46
3801,22463,19439,596,18,1097,0,8,641,1328
3809,3470,3313,26,35,19,0,29,31,34
3810,1882,1879,0,0,0,0,0,3,0
3811,6751,6384,0,0,127,0,0,210,60
3812,553,498,3,0,0,0,0,1,102
3813,2629,2443,21,9,3,0,0,29,248
3814,2344,2236,49,0,0,0,0,39,40
3816,1336,1272,0,0,0,0,0,64,0
3817,703,703,0,0,0,0,0,0,0
3818,4046,3744,39,5,104,0,3,53,196
3819,4479,4178,25,0,52,0,0,132,184
3820,30938,27500,331,26,1568,0,5,690,1636
3823,1869,1762,0,2,59,0,0,9,74
3824,16148,14522,114,0,714,0,49,299,900
3825,9006,8464,0,8,167,0,0,264,206
3826,2283,2128,0,0,10,0,0,135,20
3827,3227,3103,3,0,7,0,0,94,40
3830,2205,2205,0,0,0,0,0,0,0
3832,345,335,0,0,4,0,0,0,12
3833,21679,20551,135,0,185,0,40,374,788
3835,6834,6693,0,0,0,0,0,63,156
3836,1314,1297,0,0,3,0,0,0,28
3837,1658,1569,0,10,67,0,0,12,0
3838,1033,1019,0,0,0,0,0,14,0
3839,3863,3704,1,0,0,0,5,51,204
3840,4011,3768,6,0,157,0,0,39,82
3841,6373,5954,60,9,58,0,0,223,138
3842,15243,14352,21,14,462,0,0,127,534
3844,2332,2244,6,8,33,0,0,0,82
3845,1226,1226,0,0,0,0,0,0,0
3846,957,941,0,0,0,0,0,16,0
3847,357,315,0,0,0,0,0,42,0
3848,6123,5809,0,198,38,0,0,30,96
3849,1371,1336,9,0,15,0,0,8,6
3850,335,335,0,0,0,0,0,0,0
3851,3942,3874,14,0,0,0,0,16,76
3852,660,628,0,0,0,0,0,0,64
3853,514,509,0,0,0,0,0,5,0
3854,917,861,0,0,0,0,0,56,0
3855,2663,2604,0,0,0,0,0,7,104
3856,1559,1447,12,6,19,0,10,26,78
3857,9003,8188,67,9,344,0,0,317,156
3858,4824,4609,29,0,39,0,0,124,46
3860,4299,4214,16,2,10,0,0,14,86
3861,4375,3848,3,0,270,0,0,197,114
3862,4428,4066,91,0,55,0,0,153,126
3864,1651,1448,45,0,0,0,0,50,216
3865,7642,7159,30,14,68,0,0,230,282
3867,21214,19636,92,11,396,0,0,516,1126
3868,5135,4958,134,9,12,0,0,0,44
3869,2471,2267,62,3,0,0,0,86,106
3870,5340,5127,13,0,48,0,0,47,210
3871,61,61,0,0,0,0,0,0,0
3872,3391,3278,8,0,5,0,0,84,32
3873,6179,5970,21,0,33,0,0,87,136
3874,8893,8544,0,0,169,0,22,82,152
3875,1183,1129,11,0,0,0,0,0,86
3878,11855,9863,255,0,850,0,26,465,792
3882,1435,1425,0,0,0,0,0,0,20
3883,98,98,0,0,0,0,0,0,0
3884,3892,3701,23,0,5,0,0,111,104
3885,7227,6781,2,0,227,0,0,80,274
3886,2045,2026,0,0,0,0,0,19,0
3887,1974,1917,12,0,0,0,0,18,54
3890,274,253,0,21,0,0,0,0,0
3894,6203,5916,0,0,83,0,0,170,68
3901,7538,7278,21,0,17,0,0,39,366
3902,2428,2352,0,18,28,0,0,14,32
3903,6380,6134,7,40,18,0,0,129,104
3904,7939,7297,16,21,174,18,0,365,96
3905,1710,1706,0,0,0,0,0,4,0
3906,4704,4578,0,0,37,0,0,60,58
3907,1217,1217,0,0,0,0,0,0,0
3908,7363,6618,44,0,204,0,42,202,506
3909,9838,9565,52,0,44,0,0,100,154
3910,498,498,0,0,0,0,0,0,0
3911,72,59,0,0,0,0,0,13,0
4001,2550,2479,12,30,0,0,0,10,38
4002,7456,7204,14,5,27,0,0,182,48
4003,359,347,0,0,0,0,0,12,0
4005,23211,20825,556,104,617,8,0,812,578
4006,163,156,0,7,0,0,0,0,0
4008,2862,2787,49,0,14,0,0,12,0
4009,5282,4954,18,0,60,0,0,0,500
4010,1428,1426,0,0,2,0,0,0,0
4011,20523,18572,315,9,453,0,0,592,1164
4015,3767,3685,14,31,0,0,0,22,30
4017,454,441,0,0,0,0,0,5,16
4019,14,14,0,0,0,0,0,0,0
4020,1289,1277,8,0,0,0,0,0,8
4021,6345,5972,46,0,82,0,0,143,204
4022,1089,1058,15,0,5,0,0,0,22
4024,624,621,3,0,0,0,0,0,0
4027,6168,6070,0,0,0,0,0,50,96
4029,1552,1503,0,5,20,0,0,16,16
4030,2897,2871,25,0,1,0,0,0,0
4032,8296,7712,67,0,139,0,0,141,474
4037,3806,3577,13,1,21,0,0,20,348
4038,17147,16359,233,14,45,0,135,111,500
4039,7537,6969,33,79,67,0,0,78,622
4040,3118,3033,7,0,21,0,0,25,64
4041,1719,1631,0,27,8,0,0,27,52
4042,4473,4311,12,0,0,0,0,28,244
4043,11223,10935,6,52,166,0,0,32,64
4046,7734,7324,171,18,122,0,13,50,72
4047,1858,1765,21,60,0,0,0,3,18
4048,2981,2883,15,0,54,0,12,14,6
4049,3712,3574,0,27,0,0,19,69,46
4050,257,237,0,0,8,0,0,0,24
4051,1069,986,7,0,7,0,0,41,56
4055,3943,3843,2,13,11,0,0,46,56
4056,342,329,0,4,0,0,0,9,0
4057,64,31,0,0,4,0,0,10,38
4061,2952,2863,0,0,0,0,0,12,154
4062,17976,16940,361,64,7,0,13,69,1044
4063,491,476,0,15,0,0,0,0,0
4064,8254,7633,116,221,0,0,0,72,424
4066,634,630,0,4,0,0,0,0,0
4068,1612,1589,0,0,1,0,0,1,42
4069,1689,1548,0,8,8,0,0,31,188
4071,5106,4918,10,13,54,0,0,85,52
4072,19127,17788,186,25,243,9,0,337,1078
4073,16478,15286,93,32,526,0,0,263,556
4074,19469,17342,267,80,992,0,26,436,652
4076,2690,2674,0,0,7,0,0,0,18
4079,3864,3833,0,3,0,0,0,0,56
4083,4398,4048,10,69,59,9,0,13,380
4084,7591,7237,186,0,38,0,1,72,114
4085,2500,2499,0,0,0,0,0,0,2
4086,8737,7808,71,15,130,0,0,359,708
4087,1898,1839,20,0,0,0,39,0,0
4088,1428,1417,5,0,0,0,0,5,2
4090,10048,9673,62,0,62,0,0,164,174
4091,834,826,0,0,0,0,0,0,16
4092,18156,16369,413,39,180,0,37,596,1044
4093,8158,7836,121,0,0,0,0,102,198
4095,1216,1146,0,12,4,0,0,54,0
4096,8494,8024,83,5,282,0,0,66,68
4097,3735,3557,0,0,63,0,9,56,100
4101,17156,12794,2306,52,516,0,42,980,932
4102,17797,14456,1313,0,791,0,62,702,946
4103,30807,25924,2088,37,1197,0,11,734,1632
4105,11629,11073,83,27,324,4,0,32,172
4106,25738,23828,221,2,553,0,0,535,1198
4107,9079,8910,25,0,49,0,0,23,144
4108,858,836,2,0,0,0,0,14,12
4109,83,79,0,0,0,0,0,0,8
4110,1350,1302,0,0,0,0,0,48,0
4210,22941,20748,219,50,359,2,8,354,2402
4216,365,365,0,0,0,0,0,0,0
4217,2950,2856,0,0,30,0,0,56,16
4219,1625,1537,0,0,0,0,0,45,86
4220,2998,2880,10,0,6,0,0,4,196
4221,916,901,0,0,5,0,0,3,14
4222,3910,3725,5,0,27,0,0,27,252
4224,2657,2453,15,19,20,0,0,54,192
4226,191,187,0,0,0,0,0,4,0
4227,36,36,0,0,0,0,0,0,0
4228,83,83,0,0,0,0,0,0,0
4231,334,333,0,0,0,0,0,0,2
4234,60,60,0,0,0,0,0,0,0
4236,4354,4155,0,0,12,0,0,117,140
4237,179,179,0,0,0,0,0,0,0
4238,1852,1633,3,8,9,0,0,44,310
4239,4684,4404,0,56,21,0,0,69,268
4240,36211,31338,1405,102,383,0,4,927,4104
4250,4189,3929,0,0,0,0,0,58,404
4252,4683,4483,0,0,36,0,0,13,302
4253,2073,2006,5,0,0,0,0,5,114
4254,3051,2877,0,0,0,0,0,80,188
4255,681,657,12,3,0,0,0,0,18
4256,2954,2853,0,14,0,0,0,41,92
4257,2620,2383,0,0,130,0,0,76,62
4258,2589,2440,10,2,15,0,0,69,106
4259,3080,2960,0,18,0,0,0,102,0
4260,5679,5411,2,0,97,0,0,80,178
4261,391,385,0,1,0,0,0,0,10
4263,2300,2226,0,3,0,0,6,30,70
4265,1117,1095,0,0,0,0,0,22,0
4267,29,29,0,0,0,0,0,0,0
4268,4968,4865,0,0,6,0,0,29,136
4270,6677,6557,4,30,9,0,0,29,96
4271,0,0,0,0,0,0,0,0,0
4274,5558,5302,1,0,1,0,27,16,422
4275,341,339,0,0,0,0,0,0,4
4276,5730,5503,80,56,28,0,0,60,6
4280,6674,6210,21,9,28,0,0,59,694
4281,5148,4740,0,24,27,0,22,163,344
4282,5747,5434,37,0,25,0,0,131,240
4284,1003,998,0,0,0,0,0,5,0
4285,398,394,0,0,0,0,0,0,8
4286,112,112,0,0,0,0,0,0,0
4287,3173,3063,79,0,12,0,0,17,4
4289,2116,2013,0,18,0,0,0,27,116
4290,1360,1345,0,0,7,0,0,0,16
4292,1069,984,0,13,3,0,0,60,18
4294,4043,3842,11,20,77,0,0,30,126
4330,25626,24097,264,304,202,4,0,299,912
4342,1788,1749,0,3,7,0,2,8,38
4343,67,67,0,0,0,0,0,0,0
4344,2828,2821,0,0,0,0,0,0,14
4345,11341,10578,50,53,171,0,0,350,278
4346,2011,1931,5,5,58,0,0,12,0
4347,2453,2317,7,8,71,0,0,0,100
4348,2935,2842,1,5,33,0,0,19,70
4349,1044,1010,0,0,0,0,0,0,68
4350,3611,3602,0,9,0,0,0,0,0
4351,2552,2428,11,0,22,0,0,42,98
4352,1590,1559,0,0,0,0,15,0,32
4353,2369,2158,7,3,54,0,0,47,200
4354,1483,1460,0,6,0,0,0,15,4
4355,2556,2476,15,8,0,0,0,49,16
4357,3358,3244,0,5,0,0,0,47,124
4358,4185,4033,73,22,0,0,0,52,10
4359,457,457,0,0,0,0,0,0,0
4360,442,412,0,0,2,0,0,23,10
4363,2561,2445,13,33,0,0,0,28,84
4364,5913,5596,61,76,13,0,0,119,96
4401,44578,41229,475,277,769,0,70,766,1984
4406,650,618,0,3,0,0,15,0,28
4408,172,165,0,2,0,0,0,2,6
4410,1103,1030,14,17,0,0,0,35,14
4411,1478,1417,0,29,4,0,0,0,56
4412,9167,8900,35,25,16,0,0,42,298
4413,226,213,0,13,0,0,0,0,0
4414,1209,1158,0,0,5,0,0,35,22
4415,264,259,0,0,0,0,0,0,10
4416,5451,5349,64,0,0,0,0,0,76
4417,233,229,0,0,4,0,0,0,0
4418,1544,1468,23,23,7,0,0,0,46
4419,2792,2762,0,10,0,0,7,0,26
4421,1276,1235,0,0,0,0,0,13,56
4422,1471,1408,9,36,0,0,0,4,28
4424,751,712,0,4,0,0,0,0,70
4426,4574,4351,27,71,65,0,9,18,66
4427,2833,2649,39,50,0,0,5,37,106
4428,2868,2817,2,11,0,0,0,23,30
4429,4611,4447,60,2,13,0,0,57,64
4430,1804,1712,1,3,17,0,0,47,48
4431,19,19,0,0,0,0,0,0,0
4434,1142,1057,11,27,0,0,0,35,24
4435,1061,1004,0,4,0,0,0,53,0
4438,983,955,0,9,0,0,0,0,38
4441,1901,1807,2,0,4,0,0,52,72
4442,11,11,0,0,0,0,0,0,0
4443,2347,2267,0,2,18,0,0,39,42
4444,8890,8541,67,11,194,5,0,39,66
4448,1454,1408,0,0,0,0,0,0,92
4449,1640,1492,0,0,0,0,0,29,238
4450,1149,1124,0,0,0,0,0,18,14
4451,195,194,0,0,1,0,0,0,0
4453,699,681,0,0,0,0,0,7,22
4454,20,20,0,0,0,0,0,0,0
4455,946,906,21,6,13,0,0,0,0
4456,2941,2905,0,20,12,4,0,0,0
4457,5845,5708,45,0,4,0,0,46,84
4459,894,839,9,29,0,0,0,0,34
4460,1168,1145,4,0,0,0,0,19,0
4461,3002,2968,0,0,16,0,0,18,0
4462,4768,4340,0,38,0,0,0,247,286
4463,3002,2839,19,4,9,0,0,26,210
4464,583,549,17,0,0,0,0,16,2
4468,9231,7934,95,735,77,13,0,49,656
4469,2590,2247,118,19,60,0,0,102,88
4471,628,594,6,0,7,0,0,0,42
4472,2133,2075,23,0,0,0,0,15,40
4473,8324,7516,84,64,269,0,0,95,592
4474,3676,3491,0,0,33,0,0,51,202
4475,535,508,0,3,0,0,0,2,44
4476,1214,1103,0,10,28,43,0,5,50
4478,298,276,0,22,0,0,0,0,0
4479,1345,1308,0,0,2,0,0,35,0
4481,490,448,0,30,6,0,0,4,4
4485,202,199,0,0,0,0,0,0,6
4487,936,909,0,9,0,0,0,7,22
4488,1459,1452,0,0,0,0,0,5,4
4489,325,325,0,0,0,0,0,0,0
4490,262,248,0,14,0,0,0,0,0
4491,141,134,0,0,0,0,3,0,8
4492,168,166,0,2,0,0,0,0,0
4493,1899,1842,0,12,18,0,0,15,24
4495,561,535,3,14,0,0,0,0,18
4496,3871,3672,3,0,22,0,0,0,348
4497,319,307,3,2,0,0,0,0,14
4530,10794,10291,63,8,65,0,23,87,514
4535,776,658,0,0,7,0,0,93,36
