Zip_Code,City,State,Population,Density,White,Black,Native_American,Asian,Hawaiian_Pacific_Islander,Other,Latino,Mixed_Race
65473,Fort Leonard Wood,Missouri,16307,58.7,52,18,1,3,1,0,18,8
65479,Hartshorn,Missouri,259,2.0,71,0,28,0,0,0,0,0
65483,Houston,Missouri,4296,17.3,87,1,4,0,0,0,4,5
65484,Huggins,Missouri,110,2.9,100,0,0,0,0,0,0,0
65486,Iberia,Missouri,3982,10.3,98,0,0,0,0,0,1,1
65501,Jadwin,Missouri,142,3.4,100,0,0,0,0,0,0,0
65529,Jerome,Missouri,154,152.7,100,0,0,0,0,0,0,0
65534,Laquey,Missouri,1472,9.7,67,1,2,3,0,0,3,23
65535,Leasburg,Missouri,1680,14.9,100,0,0,0,0,0,0,0
65536,Lebanon,Missouri,29517,27.4,91,1,0,0,0,0,2,5
65541,Lenox,Missouri,225,5.4,90,0,0,0,0,0,10,0
65542,Licking,Missouri,6227,12.0,87,7,1,0,0,0,2,3
65543,Lynchburg,Missouri,224,2.7,100,0,0,0,0,0,0,0
65548,Mountain View,Missouri,5560,14.3,94,0,1,0,0,0,2,3
65550,Newburg,Missouri,3263,6.7,93,0,2,0,0,0,1,3
65552,Plato,Missouri,1777,5.2,91,0,1,1,0,0,1,7
65555,Raymondville,Missouri,1331,5.2,92,0,0,1,0,0,4,4
65556,Richland,Missouri,6540,10.0,88,1,0,2,0,0,3,6
65557,Roby,Missouri,98,12.3,100,0,0,0,0,0,0,0
65559,Saint James,Missouri,8867,19.3,91,0,2,0,0,0,3,4
65560,Salem,Missouri,14525,8.1,93,0,1,0,0,0,1,4
65564,Solo,Missouri,172,7.5,100,0,0,0,0,0,0,0
65565,Steelville,Missouri,5251,8.3,91,0,0,0,0,0,1,7
65566,Viburnum,Missouri,906,58.9,87,0,0,0,0,0,9,4
65567,Stoutland,Missouri,1439,7.9,98,0,0,0,0,0,1,1
65570,Success,Missouri,564,7.1,98,0,0,0,0,0,0,2
65571,Summersville,Missouri,2238,4.5,97,1,2,0,0,0,0,0
65580,Vichy,Missouri,805,5.8,96,0,0,0,0,0,2,1
65582,Vienna,Missouri,2275,6.2,98,1,1,0,0,0,0,1
65583,Waynesville,Missouri,11168,74.3,74,11,0,2,0,0,5,8
65584,Saint Robert,Missouri,11390,162.0,59,14,1,3,0,0,14,8
65586,Wesco,Missouri,71,7.8,100,0,0,0,0,0,0,0
65588,Winona,Missouri,2906,5.1,89,0,1,0,0,0,2,8
65589,Yukon,Missouri,325,6.6,100,0,0,0,0,0,0,0
65590,Long Lane,Missouri,1071,7.0,100,0,0,0,0,0,0,0
65591,Montreal,Missouri,1822,11.6,100,0,0,0,0,0,0,0
65601,Aldrich,Missouri,609,6.3,93,0,3,0,0,0,0,4
65603,Arcola,Missouri,200,3.4,97,0,0,3,0,0,0,0
65604,Ash Grove,Missouri,3885,16.9,93,1,0,1,0,0,2,3
65605,Aurora,Missouri,12581,29.4,91,0,1,0,0,0,5,4
65606,Alton,Missouri,3339,6.8,88,0,1,2,0,0,1,7
65608,Ava,Missouri,9258,8.4,98,0,0,0,0,0,2,0
65609,Bakersfield,Missouri,791,8.5,97,0,0,0,0,0,2,1
65610,Billings,Missouri,4957,22.8,95,0,0,0,0,0,3,2
65611,Blue Eye,Missouri,1917,25.6,93,1,0,0,0,0,1,5
65612,Bois D Arc,Missouri,1223,14.7,87,0,4,0,0,0,0,10
65613,Bolivar,Missouri,17445,35.6,91,1,1,0,0,0,3,4
65614,Bradleyville,Missouri,612,2.7,98,0,0,0,0,0,0,1
65616,Branson,Missouri,26512,126.4,84,2,1,1,0,0,7,5
65617,Brighton,Missouri,1244,21.5,98,0,0,0,0,0,0,1
65618,Brixey,Missouri,319,2.1,100,0,0,0,0,0,0,0
65619,Brookline,Missouri,7210,149.6,85,1,0,1,0,0,5,8
65620,Bruner,Missouri,245,9.6,100,0,0,0,0,0,0,0
65622,Buffalo,Missouri,8678,21.0,93,0,1,0,0,0,1,5
65623,Butterfield,Missouri,40,792.8,32,0,10,0,0,0,56,0
65624,Cape Fair,Missouri,1192,10.9,98,0,0,0,0,0,0,2
65625,Cassville,Missouri,8309,20.3,87,0,0,1,0,0,8,4
65626,Caulfield,Missouri,1556,6.1,92,0,0,0,0,0,3,4
65627,Cedarcreek,Missouri,471,3.3,100,0,0,0,0,0,0,0
65629,Chadwick,Missouri,669,3.2,97,0,0,0,0,0,1,2
65630,Chestnutridge,Missouri,304,12.2,85,0,2,1,0,0,12,0
65631,Clever,Missouri,5311,42.1,97,0,0,0,0,0,1,1
65632,Conway,Missouri,2661,10.9,83,3,2,0,0,0,7,5
65633,Crane,Missouri,4241,18.8,92,0,3,0,0,0,1,4
65634,Cross Timbers,Missouri,708,3.7,98,0,2,0,0,0,0,0
65635,Dadeville,Missouri,506,5.5,78,2,0,0,0,0,2,19
65637,Dora,Missouri,1448,4.8,94,0,0,0,0,0,0,6
65638,Drury,Missouri,469,3.3,91,0,0,0,0,0,7,2
65640,Dunnegan,Missouri,819,8.4,81,0,7,0,0,0,0,12
65641,Eagle Rock,Missouri,945,10.1,92,0,1,0,0,0,2,5
65644,Elkland,Missouri,1956,13.2,93,0,0,1,0,0,0,5
65646,Everton,Missouri,1884,7.5,92,0,0,0,0,0,1,7
65647,Exeter,Missouri,1893,16.2,86,0,1,6,0,0,2,4
65648,Fair Grove,Missouri,6221,27.7,96,0,0,0,0,0,2,1
65649,Fair Play,Missouri,1436,10.0,94,0,1,0,0,0,2,2
65650,Flemington,Missouri,1421,8.2,100,0,0,0,0,0,0,0
65652,Fordland,Missouri,4171,22.2,94,3,0,0,0,0,1,2
65653,Forsyth,Missouri,6148,34.3,91,1,0,1,0,0,3,4
65654,Freistatt,Missouri,178,56.0,75,0,1,0,0,0,21,3
65655,Gainesville,Missouri,3086,5.9,95,0,0,0,0,0,1,3
65656,Galena,Missouri,4889,16.2,95,0,1,0,0,0,1,3
65657,Garrison,Missouri,141,2.0,100,0,0,0,0,0,0,0
65658,Golden,Missouri,1298,21.0,90,0,2,0,0,0,3,5
65660,Graff,Missouri,155,3.1,100,0,0,0,0,0,0,0
65661,Greenfield,Missouri,2568,11.6,93,0,0,0,0,0,3,3
65662,Grovespring,Missouri,1361,6.5,92,0,0,1,0,0,1,6
65663,Half Way,Missouri,2883,8.5,93,0,0,0,0,0,4,3
65664,Halltown,Missouri,159,79.0,100,0,0,0,0,0,0,0
65667,Hartville,Missouri,3401,6.9,93,0,0,3,0,0,1,3
65668,Hermitage,Missouri,1740,19.1,92,0,1,0,0,0,2,4
65669,Highlandville,Missouri,2045,19.2,93,0,0,0,0,0,5,2
65672,Hollister,Missouri,9267,63.1,92,0,1,0,0,0,5,1
65674,Humansville,Missouri,2920,11.7,94,0,1,0,0,0,2,3
65676,Isabella,Missouri,354,11.4,92,0,0,0,0,0,0,8
65679,Kirbyville,Missouri,2613,19.9,88,2,4,0,0,0,3,3
65680,Kissee Mills,Missouri,1055,21.6,89,0,2,0,0,0,0,9
65681,Lampe,Missouri,1751,26.8,97,1,0,0,0,0,2,0
65682,Lockwood,Missouri,2094,5.1,88,0,1,0,0,0,3,7
65685,Louisburg,Missouri,782,10.2,96,0,0,0,0,0,3,1
65686,Kimberling City,Missouri,4747,199.0,95,0,0,0,1,0,4,0
65689,Cabool,Missouri,4785,10.3,87,0,1,0,0,0,1,10
65690,Couch,Missouri,190,2.6,83,0,0,0,0,0,5,12
65692,Koshkonong,Missouri,1340,4.5,98,0,0,0,0,0,2,0
65702,Macomb,Missouri,315,6.3,100,0,0,0,0,0,0,0
65704,Mansfield,Missouri,3442,12.5,92,0,0,0,0,1,4,3
65705,Marionville,Missouri,4123,38.4,94,0,0,0,0,0,2,4
65706,Marshfield,Missouri,15312,31.0,92,1,0,0,0,0,2,4
65707,Miller,Missouri,2118,9.3,93,2,0,0,0,0,1,4
65708,Monett,Missouri,13311,53.3,75,0,0,1,0,0,22,2
65710,Morrisville,Missouri,1057,16.2,96,1,0,0,0,0,0,2
65711,Mountain Grove,Missouri,9459,13.2,97,1,0,0,0,0,1,2
65712,Mount Vernon,Missouri,8319,27.0,94,2,0,0,0,0,2,2
65713,Niangua,Missouri,2303,8.9,94,0,0,0,0,0,4,1
65714,Nixa,Missouri,32344,221.7,90,0,0,1,0,0,3,6
65715,Noble,Missouri,37,2.6,100,0,0,0,0,0,0,0
65717,Norwood,Missouri,2901,7.2,92,1,0,0,0,2,2,2
65720,Oldfield,Missouri,776,7.4,94,0,0,0,0,0,0,6
65721,Ozark,Missouri,30334,113.1,92,1,0,1,0,0,3,4
65722,Phillipsburg,Missouri,1642,13.3,96,0,0,0,0,0,3,0
65723,Pierce City,Missouri,3292,15.8,83,0,1,5,0,0,4,6
65724,Pittsburg,Missouri,1686,25.2,97,0,0,0,0,0,0,3
65725,Pleasant Hope,Missouri,3023,28.6,90,0,2,0,0,0,3,4
65727,Polk,Missouri,195,6.0,100,0,0,0,0,0,0,0
65728,Ponce De Leon,Missouri,0,32.1,0,0,0,0,0,0,0,0
65729,Pontiac,Missouri,350,6.8,39,0,0,0,0,0,20,42
65730,Powell,Missouri,49,5.3,100,0,0,0,0,0,0,0
65731,Powersite,Missouri,512,77.0,96,0,0,0,0,0,4,0
65732,Preston,Missouri,984,6.4,90,0,9,0,0,0,1,0
65733,Protem,Missouri,594,4.4,96,0,0,0,0,0,0,4
65734,Purdy,Missouri,3165,16.9,66,0,3,6,0,0,20,4
65735,Quincy,Missouri,71,2.0,83,0,0,0,0,0,17,0
65737,Reeds Spring,Missouri,9124,38.4,93,0,1,0,0,0,2,4
65738,Republic,Missouri,18158,131.2,90,1,0,1,0,0,3,4
65739,Ridgedale,Missouri,998,39.3,99,0,0,1,0,0,0,0
65740,Rockaway Beach,Missouri,3209,293.1,82,0,1,1,0,0,8,8
65742,Rogersville,Missouri,12906,37.6,95,0,0,1,0,0,1,2
65744,Rueter,Missouri,106,2.6,96,0,0,0,0,0,0,4
65745,Seligman,Missouri,2914,14.7,83,0,2,0,0,0,1,14
65746,Seymour,Missouri,8622,16.9,96,1,0,0,0,0,1,1
65747,Shell Knob,Missouri,3766,18.6,99,0,0,0,0,0,1,0
65752,South Greenfield,Missouri,268,4.0,94,0,0,0,0,0,1,4
65753,Sparta,Missouri,5297,27.8,88,2,0,0,0,0,4,6
65754,Spokane,Missouri,1250,17.7,87,0,0,0,0,0,1,12
65755,Squires,Missouri,438,4.9,94,0,0,6,0,0,0,0
65756,Stotts City,Missouri,674,10.1,92,0,5,0,0,0,2,0
65757,Strafford,Missouri,7079,32.7,92,1,0,1,0,0,0,6
65759,Taneyville,Missouri,1335,11.3,93,0,0,0,0,0,2,4
65760,Tecumseh,Missouri,621,8.7,99,0,0,0,0,0,1,0
65761,Theodosia,Missouri,1012,4.1,97,0,0,0,0,0,0,3
65762,Thornfield,Missouri,264,2.3,100,0,0,0,0,0,0,0
65764,Tunas,Missouri,1703,5.4,86,0,0,0,0,0,0,14
65766,Udall,Missouri,99,7.4,100,0,0,0,0,0,0,0
65767,Urbana,Missouri,1852,9.4,93,0,1,0,0,0,3,3
65768,Vanzant,Missouri,388,3.2,99,1,0,0,0,0,0,0
65769,Verona,Missouri,2953,14.0,89,0,0,0,0,0,10,0
65770,Walnut Grove,Missouri,3155,11.6,96,0,0,1,0,0,0,2
65771,Walnut Shade,Missouri,1536,13.7,90,0,0,1,2,1,1,6
65772,Washburn,Missouri,2006,10.2,94,2,1,0,0,0,2,1
65773,Wasola,Missouri,632,4.1,100,0,0,0,0,0,0,0
65774,Weaubleau,Missouri,1059,7.2,91,0,1,0,0,0,3,5
65775,West Plains,Missouri,24961,21.1,92,1,0,1,0,0,2,5
65777,Moody,Missouri,348,7.9,87,0,0,0,0,0,0,13
65778,Myrtle,Missouri,480,5.1,87,0,1,0,0,0,5,7
65779,Wheatland,Missouri,1741,11.3,96,0,2,0,0,0,1,1
65781,Willard,Missouri,8642,46.4,93,1,0,0,0,0,3,4
65783,Windyville,Missouri,51,4.9,100,0,0,0,0,0,0,0
65784,Zanoni,Missouri,4,6.9,100,0,0,0,0,0,0,0
65785,Stockton,Missouri,5438,9.3,95,0,0,1,0,0,3,1
65786,Macks Creek,Missouri,2298,8.1,92,0,1,2,0,0,1,4
65787,Roach,Missouri,1752,17.8,91,0,0,0,0,0,9,0
65788,Peace Valley,Missouri,381,7.4,96,0,0,0,0,0,0,4
65789,Pomona,Missouri,1820,9.8,97,0,1,0,0,0,3,0
65790,Pottersville,Missouri,958,5.3,97,0,0,0,0,0,2,1
65791,Thayer,Missouri,4819,13.4,94,0,2,0,0,0,1,2
65793,Willow Springs,Missouri,6485,9.1,93,0,0,0,0,0,3,4
65802,Springfield,Missouri,45332,268.8,82,4,1,1,0,0,5,8
65803,Springfield,Missouri,41038,169.8,86,4,0,0,0,0,4,5
65804,Springfield,Missouri,38021,778.9,89,2,0,2,0,0,2,3
65806,Springfield,Missouri,11708,1971.5,74,10,1,6,0,0,5,5
65807,Springfield,Missouri,58008,977.5,81,4,0,3,0,0,5,7
65809,Springfield,Missouri,11819,245.0,94,0,0,1,0,0,1,4
65810,Springfield,Missouri,23052,678.1,89,3,0,4,0,0,1,1
66002,Atchison,Kansas,13164,29.6,82,4,0,0,0,0,3,11
66006,Baldwin City,Kansas,7833,26.9,88,1,1,0,0,0,4,6
66007,Basehor,Kansas,6900,95.5,95,0,0,2,0,0,1,2
66008,Bendena,Kansas,211,3.2,96,0,0,0,0,0,4,0
66010,Blue Mound,Kansas,801,2.6,100,0,0,0,0,0,0,0
66012,Bonner Springs,Kansas,11416,89.7,82,7,0,0,0,0,7,3
66013,Bucyrus,Kansas,2228,16.9,97,0,0,0,0,0,2,1
66014,Centerville,Kansas,173,2.0,100,0,0,0,0,0,0,0
66015,Colony,Kansas,829,3.2,98,0,0,0,0,0,0,1
66016,Cummings,Kansas,253,6.3,100,0,0,0,0,0,0,0
66017,Denton,Kansas,396,3.0,98,0,0,0,0,0,0,2
66018,De Soto,Kansas,6112,105.5,80,6,0,0,0,0,14,0
66019,,,323,,69,0,0,0,0,0,16,14
66020,Easton,Kansas,1494,9.0,84,0,7,0,0,0,7,2
66021,Edgerton,Kansas,2644,21.1,95,0,0,0,0,0,2,2
66023,Effingham,Kansas,1210,6.1,95,0,0,0,0,0,4,2
66024,Elwood,Kansas,842,79.9,85,2,2,0,0,0,9,2
66025,Eudora,Kansas,7816,45.5,84,5,3,2,0,0,5,2
66026,Fontana,Kansas,631,6.5,65,9,0,0,0,0,3,23
66027,Fort Leavenworth,Kansas,6237,261.8,74,12,0,2,0,0,9,4
66030,Gardner,Kansas,23252,170.8,81,3,0,2,0,0,8,6
66031,New Century,Kansas,664,143.7,42,18,3,0,0,0,11,26
66032,Garnett,Kansas,5025,9.5,94,0,4,0,0,0,1,1
66033,Greeley,Kansas,541,5.4,92,0,6,0,0,0,1,0
66035,Highland,Kansas,1300,9.4,74,19,0,0,0,0,4,2
66039,Kincaid,Kansas,625,2.5,96,1,1,0,0,0,1,1
66040,La Cygne,Kansas,3084,9.1,94,0,3,0,0,0,3,0
66041,Lancaster,Kansas,764,5.1,100,0,0,0,0,0,0,0
66042,Lane,Kansas,755,8.9,97,0,0,1,0,0,0,2
66043,Lansing,Kansas,11040,317.4,65,11,0,2,0,0,9,13
66044,Lawrence,Kansas,28912,176.8,80,3,1,3,0,0,6,5
66045,Lawrence,Kansas,2001,2406.4,65,9,1,9,0,0,8,8
66046,Lawrence,Kansas,18735,183.9,65,7,5,4,0,0,7,12
66047,Lawrence,Kansas,20222,133.1,71,5,2,7,0,0,6,8
66048,Leavenworth,Kansas,36145,101.2,71,11,0,2,0,0,8,8
66049,Lawrence,Kansas,29979,225.1,79,3,1,7,0,0,5,6
66050,Lecompton,Kansas,2106,16.3,85,0,1,1,0,0,2,10
66052,Linwood,Kansas,2519,18.9,87,0,0,0,0,0,6,8
66053,Louisburg,Kansas,7407,29.2,92,1,1,0,0,0,1,5
66054,Mc Louth,Kansas,3181,14.5,96,0,0,0,0,0,2,2
66056,Mound City,Kansas,1764,7.7,90,0,0,0,0,0,7,3
66058,Muscotah,Kansas,365,4.2,96,2,0,0,0,0,0,2
66060,Nortonville,Kansas,1287,7.2,85,1,0,0,0,0,1,13
66061,Olathe,Kansas,62091,335.9,70,6,0,3,0,0,15,5
66062,Olathe,Kansas,79924,600.8,77,4,0,5,0,0,7,6
66064,Osawatomie,Kansas,5677,31.4,90,2,0,1,0,0,5,2
66066,Oskaloosa,Kansas,2561,13.1,89,1,0,0,0,0,4,6
66067,Ottawa,Kansas,15453,37.6,89,2,0,0,0,0,4,5
66070,Ozawkie,Kansas,2693,33.7,91,2,0,0,0,1,2,4
66071,Paola,Kansas,12465,20.5,94,1,0,0,0,0,3,2
66072,Parker,Kansas,1136,5.4,100,0,0,0,0,0,0,0
66073,Perry,Kansas,2493,15.0,95,0,0,0,0,0,2,2
66075,Pleasanton,Kansas,2207,7.7,96,0,0,1,0,0,1,1
66076,Pomona,Kansas,2237,8.7,88,0,1,0,0,1,3,7
66078,Princeton,Kansas,1368,5.8,85,3,0,1,0,0,11,0
66079,Rantoul,Kansas,645,7.2,92,1,0,0,0,1,5,2
66080,Richmond,Kansas,966,7.0,94,0,0,0,0,0,3,3
66083,Spring Hill,Kansas,9210,53.2,85,2,2,1,0,0,7,2
66085,Stilwell,Kansas,7734,115.1,92,0,0,3,0,0,2,3
66086,Tonganoxie,Kansas,9985,39.6,87,3,1,0,0,0,5,4
66087,Troy,Kansas,2057,7.1,94,0,0,0,0,0,4,2
66088,Valley Falls,Kansas,2417,7.8,93,1,1,0,0,0,2,3
66090,Wathena,Kansas,2491,12.5,93,1,0,0,0,0,0,6
66091,Welda,Kansas,314,2.3,100,0,0,0,0,0,0,0
66092,Wellsville,Kansas,3894,18.8,93,0,0,0,0,1,3,3
66093,Westphalia,Kansas,802,2.1,96,0,2,0,0,0,2,0
66094,White Cloud,Kansas,386,3.4,48,1,32,2,0,0,0,17
66095,Williamsburg,Kansas,903,4.9,94,0,2,0,0,0,3,2
66097,Winchester,Kansas,1304,8.4,92,0,1,0,0,0,1,5
66101,Kansas City,Kansas,12569,1570.1,18,32,1,5,0,0,39,5
66102,Kansas City,Kansas,32069,1011.9,21,17,0,8,0,1,45,7
66103,Kansas City,Kansas,13503,1111.0,47,11,0,5,0,0,30,6
66104,Kansas City,Kansas,25602,608.1,21,48,0,3,0,0,22,5
66105,Kansas City,Kansas,2557,336.6,25,1,0,1,0,0,66,8
66106,Kansas City,Kansas,24348,484.8,51,8,0,2,0,0,32,7
66109,Kansas City,Kansas,21693,171.8,64,18,0,1,0,0,9,8
66111,Kansas City,Kansas,9691,180.2,70,9,0,2,0,0,12,7
66112,Kansas City,Kansas,13475,709.3,38,37,1,2,1,0,15,6
66115,Kansas City,Kansas,0,0.0,0,0,0,0,0,0,0,0
66118,Kansas City,Kansas,0,1.4,0,0,0,0,0,0,0,0
66202,Mission,Kansas,15893,1188.9,76,7,0,3,0,0,8,6
66203,Shawnee,Kansas,19229,1178.1,75,8,0,2,0,0,11,4
66204,Overland Park,Kansas,19520,1469.9,72,7,0,4,0,0,12,5
66205,Mission,Kansas,13680,1362.8,83,2,0,2,0,0,8,6
66206,Leawood,Kansas,10517,948.2,94,0,0,2,0,0,2,2
66207,Overland Park,Kansas,14127,1074.3,88,1,1,3,0,0,5,2
66208,Prairie Village,Kansas,21272,1241.6,93,0,0,1,0,0,3,2
66209,Leawood,Kansas,19687,1223.0,87,2,0,5,0,0,3,3
66210,Overland Park,Kansas,19057,1152.3,78,8,1,7,0,0,4,3
66211,Leawood,Kansas,4549,370.9,87,2,0,5,0,0,2,4
66212,Overland Park,Kansas,33255,1614.6,77,6,0,3,0,0,9,5
66213,Overland Park,Kansas,28476,1392.5,78,4,0,8,0,0,3,6
66214,Overland Park,Kansas,12012,1154.4,70,9,0,3,0,0,12,5
66215,Lenexa,Kansas,26103,1213.9,77,4,0,2,0,0,11,5
66216,Shawnee,Kansas,25010,1204.5,75,6,0,4,0,0,7,8
66217,Shawnee,Kansas,5662,219.1,74,9,0,3,0,0,6,8
66218,Shawnee,Kansas,7956,332.6,90,1,0,1,0,0,4,3
66219,Lenexa,Kansas,11550,533.2,76,9,0,5,0,0,5,6
66220,Lenexa,Kansas,7254,408.0,89,2,0,5,0,0,3,2
66221,Overland Park,Kansas,17119,781.3,82,2,0,11,0,0,3,3
66223,Overland Park,Kansas,25228,1347.2,72,4,0,17,0,0,4,3
66224,Overland Park,Kansas,13441,667.6,81,1,0,8,0,1,2,6
66226,Shawnee,Kansas,14407,431.1,81,1,0,7,0,0,3,8
66227,Lenexa,Kansas,5610,132.2,90,0,0,5,0,0,2,3
66401,Alma,Kansas,1524,2.8,89,0,0,1,0,0,7,2
66402,Auburn,Kansas,3058,26.5,92,0,0,3,0,0,3,2
66403,Axtell,Kansas,762,3.1,96,0,0,0,0,0,1,3
66404,Baileyville,Kansas,397,3.1,99,0,0,0,0,0,1,0
66406,Beattie,Kansas,404,3.0,98,0,0,0,0,0,1,1
66407,Belvue,Kansas,679,3.2,70,0,10,0,0,0,3,18
66408,Bern,Kansas,542,3.7,99,1,0,0,0,0,1,0
66409,Berryton,Kansas,3056,17.7,92,4,0,0,0,0,1,2
66411,Blue Rapids,Kansas,1198,4.3,94,0,0,0,0,0,0,6
66412,Bremen,Kansas,195,2.3,100,0,0,0,0,0,0,0
66413,Burlingame,Kansas,1703,6.9,99,0,0,0,0,0,1,0
66414,Carbondale,Kansas,3042,18.5,88,1,0,1,0,0,2,7
66415,Centralia,Kansas,953,3.6,96,0,0,1,0,0,0,2
66416,Circleville,Kansas,531,5.4,80,0,0,0,0,0,2,18
66417,Corning,Kansas,376,3.3,88,0,1,0,0,0,0,11
66418,Delia,Kansas,480,3.2,64,1,0,0,0,0,7,27
66419,Denison,Kansas,358,9.5,92,0,4,0,0,0,0,4
66422,Emmett,Kansas,401,3.1,96,0,0,0,0,0,4,0
66423,Eskridge,Kansas,960,2.4,94,0,3,0,0,0,1,3
66424,Everest,Kansas,534,4.1,96,2,1,0,0,0,1,1
66425,Fairview,Kansas,398,3.8,85,1,2,0,0,0,2,10
66427,Frankfort,Kansas,1157,2.4,90,0,2,0,0,0,1,7
66428,Goff,Kansas,475,1.7,99,0,0,1,0,0,0,0
66429,Grantville,Kansas,364,17.3,81,0,0,0,0,0,0,19
66431,Harveyville,Kansas,608,4.1,94,0,0,3,0,0,1,2
66432,Havensville,Kansas,310,2.5,92,0,3,0,0,0,5,0
66434,Hiawatha,Kansas,4833,8.6,85,1,2,0,0,0,4,8
66436,Holton,Kansas,5906,12.2,89,0,2,0,0,0,4,4
66438,Home,Kansas,176,3.1,93,0,0,0,0,0,0,7
66439,Horton,Kansas,2725,12.1,73,1,15,2,0,0,6,4
66440,Hoyt,Kansas,1872,16.2,88,1,4,0,0,0,5,2
66441,Junction City,Kansas,27168,43.3,53,17,1,3,1,0,13,11
66442,Fort Riley,Kansas,17252,160.8,56,15,0,1,0,0,18,9
66449,Leonardville,Kansas,875,4.9,96,0,0,0,0,0,3,0
66451,Lyndon,Kansas,1539,8.4,90,0,0,1,0,0,3,6
66501,Mc Farland,Kansas,407,437.4,76,0,0,0,0,0,4,20
66502,Manhattan,Kansas,45070,73.8,77,5,1,5,0,0,7,4
66503,Manhattan,Kansas,15988,63.7,77,3,0,6,0,0,6,7
66506,Manhattan,Kansas,3478,2101.4,78,3,0,6,0,0,5,8
66507,Maple Hill,Kansas,1412,5.0,92,0,0,0,0,0,5,2
66508,Marysville,Kansas,4436,8.3,94,1,0,1,1,0,3,1
66509,Mayetta,Kansas,2873,7.9,60,1,21,0,1,0,7,10
66510,Melvern,Kansas,802,5.3,96,1,0,0,0,0,0,3
66512,Meriden,Kansas,3088,19.8,89,0,2,0,0,0,4,5
66514,Milford,Kansas,983,39.5,70,0,0,7,0,0,14,8
66515,Morrill,Kansas,477,5.1,83,0,17,0,0,0,0,0
66516,Netawaka,Kansas,377,3.1,78,8,4,0,0,0,0,11
66517,Ogden,Kansas,1976,505.3,70,6,1,2,0,0,7,15
66518,Oketo,Kansas,122,1.9,100,0,0,0,0,0,0,0
66520,Olsburg,Kansas,497,2.1,94,0,0,0,0,0,4,2
66521,Onaga,Kansas,1881,3.2,87,1,1,0,0,0,3,8
66522,Oneida,Kansas,32,110.4,100,0,0,0,0,0,0,0
66523,Osage City,Kansas,3652,9.8,92,1,0,0,0,0,3,4
66524,Overbrook,Kansas,2493,7.6,96,0,0,0,0,0,2,2
66526,Paxico,Kansas,693,4.4,89,0,0,0,0,2,2,7
66527,Powhattan,Kansas,238,2.5,73,0,20,0,0,0,5,2
66528,Quenemo,Kansas,1042,5.5,72,5,1,0,0,0,3,19
66531,Riley,Kansas,1568,14.0,93,0,3,0,0,0,2,2
66532,Robinson,Kansas,588,2.9,96,0,1,0,0,0,2,1
66533,Rossville,Kansas,1767,13.6,88,1,5,0,1,0,4,1
66534,Sabetha,Kansas,3692,9.7,93,1,0,0,0,0,3,3
66535,Saint George,Kansas,2493,23.7,90,1,0,0,0,0,4,5
66536,Saint Marys,Kansas,4514,25.7,82,0,0,0,0,0,9,8
66537,Scranton,Kansas,1124,9.8,90,0,0,0,0,0,4,5
66538,Seneca,Kansas,3203,8.6,96,1,1,0,0,0,1,2
66539,Silver Lake,Kansas,2775,26.3,88,0,0,1,0,0,7,4
66540,Soldier,Kansas,410,2.5,84,0,9,0,0,0,2,5
66541,Summerfield,Kansas,178,2.4,94,1,0,2,0,0,0,3
66542,Tecumseh,Kansas,3216,39.6,88,1,0,0,0,0,4,6
66543,Vassar,Kansas,1143,32.0,92,0,0,0,0,0,8,0
66544,Vermillion,Kansas,438,1.5,97,0,0,0,0,0,1,2
66546,Wakarusa,Kansas,1079,10.2,92,1,0,0,0,0,3,4
66547,Wamego,Kansas,8553,21.8,90,0,1,1,0,0,7,1
66548,Waterville,Kansas,934,4.7,90,0,0,0,0,0,6,5
66549,Westmoreland,Kansas,1605,3.7,97,0,0,0,0,0,2,0
66550,Wetmore,Kansas,617,3.8,86,1,3,2,0,0,3,5
66552,Whiting,Kansas,457,3.4,90,7,0,0,0,0,0,3
66554,Randolph,Kansas,599,2.0,94,3,3,0,0,0,0,0
66603,Topeka,Kansas,1504,894.8,46,17,1,0,0,0,16,20
66604,Topeka,Kansas,22634,1362.5,73,8,0,1,0,0,9,8
66605,Topeka,Kansas,18755,770.8,54,14,1,0,0,0,23,8
66606,Topeka,Kansas,11019,761.7,77,5,1,0,0,0,10,7
66607,Topeka,Kansas,10248,567.1,34,22,1,0,0,1,28,14
66608,Topeka,Kansas,5709,497.6,72,4,1,0,0,0,12,11
66609,Topeka,Kansas,7907,227.8,70,7,1,1,0,0,10,11
66610,Topeka,Kansas,10077,91.5,91,2,0,2,0,0,3,3
66611,Topeka,Kansas,9855,1117.1,74,9,0,2,0,0,6,8
66612,Topeka,Kansas,2277,930.9,55,26,1,0,0,0,14,5
66614,Topeka,Kansas,31838,421.9,74,5,1,2,0,0,9,8
66615,Topeka,Kansas,3535,24.0,72,4,0,5,0,0,15,5
66616,Topeka,Kansas,5738,376.7,56,5,0,1,0,0,28,9
66617,Topeka,Kansas,8671,80.0,91,1,0,0,0,0,5,2
66618,Topeka,Kansas,9980,50.3,87,2,0,0,0,0,5,6
66619,Topeka,Kansas,2985,148.9,64,8,1,2,0,0,8,16
66621,Topeka,Kansas,690,994.4,56,5,0,10,0,0,9,20
66622,Topeka,Kansas,95,278.8,76,19,0,0,0,0,5,0
66701,Fort Scott,Kansas,12426,16.2,88,4,1,1,0,0,3,4
66710,Altoona,Kansas,518,4.1,90,0,0,0,0,0,1,9
